id	x	y	cluster	weight<Links>	weight<Total link strength>
2056	-0.7337	-0.1666	2	4534	482.5652
2057	1.1417	0.424	1	4534	197.9049
2058	1.1007	0.4558	1	4534	189.7549
2059	-1.1465	0.1823	3	4534	249.6024
206	-1.01	0.1701	3	4534	363.0465
2060	1.1221	0.1748	1	4534	116.4576
2061	0.9885	-0.4043	1	4534	632.3586
2062	-0.9406	-0.1268	2	4534	447.2919
2063	0.9348	0.3691	1	4534	240.1786
2064	1.0431	0.3777	1	4534	211.2834
2065	1.0331	0.265	1	4534	250.2955
2066	-0.0335	0.6149	4	4534	114.3369
2067	-1.071	0.0847	3	4534	458.0095
2068	-0.9548	0.2284	3	4534	387.5
2069	0.6157	-0.4003	1	4534	540.9972
207	1.1036	-0.2968	1	4534	603.708
2070	-0.4818	-0.4099	2	4534	702.2074
2071	1.0695	0.3382	1	4534	278.6907
2072	0.0116	-0.1606	5	4534	276.0987
2073	0.4589	-0.3473	1	4534	501.9189
2074	-0.9504	0.0501	3	4534	576.9794
2075	1.1724	0.4604	1	4534	152.0489
2076	-0.5316	0.2788	3	4534	393.1527
2077	0.8991	0.1352	1	4534	91.9435
2078	1.0935	-0.0018	1	4534	299.1993
2079	-0.6791	-0.2314	2	4534	409.7929
208	1.2928	-0.2208	1	4534	287.1739
2080	-0.8661	-0.1323	3	4534	971.0136
2081	-0.8819	0.1624	3	4534	586.262
2082	-0.307	-0.3678	5	4534	458.4826
2083	-0.8515	0.3114	3	4534	348.4098
2084	-0.7211	-0.4515	2	4534	825.7688
2085	1.2043	-0.0985	1	4534	366.5442
2086	-0.7383	-0.4609	2	4534	793.4631
2087	-0.7341	0.3521	4	4534	314.0438
2088	-0.2012	-0.5057	2	4534	897.2876
2089	1.0738	-0.0367	1	4534	482.7854
209	1.0026	0.3097	1	4534	224.2784
2090	0.1379	-0.0274	5	4534	381.0968
2091	0.6525	0.1038	5	4534	250.0502
2092	1.2498	-0.1626	1	4534	409.3588
2093	0.9464	0.3213	1	4534	242.0568
2094	-0.5772	-0.4516	2	4534	920.5632
2095	0.0083	0.5676	4	4534	93.7683
2096	-0.3674	-0.4079	2	4534	843.8997
2097	-0.359	-0.2009	5	4534	653.4696
2098	-0.0567	0.1913	3	4534	501.5521
2099	-1.109	0.1381	3	4534	323.4472
21	0.4719	0.0281	5	4534	235.0259
210	0.7268	0.1299	1	4534	180.1297
2100	-0.8281	-0.082	2	4534	160.5715
2101	0.9736	-0.2664	1	4534	680.0433
2102	0.7346	-0.5362	1	4534	511.124
2103	-0.0015	0.6245	4	4534	118.4972
2104	-0.0615	0.2988	4	4534	174.4491
2105	-0.1317	0.5652	4	4534	84.6716
2106	-0.0719	0.6268	4	4534	145.1515
2107	-0.7825	-0.3829	2	4534	845.531
2108	-0.7943	-0.3558	2	4534	905.1818
2109	0.5999	-0.0305	5	4534	331.8053
211	-1.1639	0.1842	3	4534	255.6764
2110	-0.6051	-0.0568	2	4534	756.9835
2111	0.0933	-0.0085	5	4534	202.8963
2112	0.2652	0.5406	4	4534	157.5506
2113	-0.4173	-0.2361	2	4534	673.0505
2114	-0.5688	-0.2841	2	4534	662.2342
2115	0.4637	0.1644	5	4534	237.4152
2116	-0.7361	-0.3735	2	4534	912.9198
2117	0.858	-0.2711	1	4534	529.8906
2118	-0.7713	-0.0159	2	4534	142.6953
2119	1.0996	-0.2871	1	4534	492.1371
212	0.2448	0.5261	4	4534	130.3353
2120	0.0164	-0.3456	2	4534	807.4059
2121	-0.8286	-0.2029	2	4534	694.5006
2122	-0.4499	-0.2326	2	4534	521.3828
2123	-0.5828	0.2661	4	4534	393.6375
2124	0.4114	0.4943	4	4534	182.0942
2125	-1.0554	0.0812	3	4534	516.6291
2126	-0.3092	-0.1448	5	4534	615.3689
2127	-0.3922	-0.1923	2	4534	472.8433
2128	-0.5244	-0.4779	2	4534	808.9435
2129	0.6793	-0.3175	1	4534	714.9371
213	0.3672	0.4902	4	4534	87.6078
2130	-0.697	0.0017	3	4534	707.0894
2131	0.0446	0.5908	4	4534	73.9782
2132	1.191	-0.0843	1	4534	316.8698
2133	1.0043	0.2776	1	4534	248.6932
2134	-1.1472	0.1844	3	4534	253.5625
2135	-0.4092	0.5107	4	4534	163.6869
2136	-1.0333	0.0719	3	4534	275.4956
2137	-0.9086	-0.2347	2	4534	837.1045
2138	-0.7875	0.2612	3	4534	449.0644
2139	-0.7106	-0.0384	2	4534	147.4494
214	-0.7133	0.2792	3	4534	351.6516
2140	-0.6209	-0.4446	2	4534	900.7202
2141	-0.7413	0.4066	4	4534	329.0856
2142	1.1284	-0.1906	1	4534	544.9463
2143	-0.5337	0.4119	4	4534	334.1371
2144	1.1318	-0.2477	1	4534	550.9735
2145	0.785	0.0563	1	4534	236.3345
2146	-0.7009	-0.4615	2	4534	754.3461
2147	0.8993	0.3837	1	4534	198.1442
2148	-0.8209	0.1468	3	4534	354.6578
2149	-0.3207	-0.3806	2	4534	523.2403
215	-0.9535	-0.1914	3	4534	523.1166
2150	-0.4217	-0.4472	2	4534	586.3807
2151	0.8377	-0.446	1	4534	519.9501
2152	0.6035	-0.3399	1	4534	371.4986
2153	-0.9768	0.0752	3	4534	177.7615
2154	-0.7175	-0.1201	2	4534	628.1664
2155	1.1387	0.4759	1	4534	164.3807
2156	0.1929	0.1058	5	4534	283.7729
2157	1.0347	0.1449	1	4534	171.5623
2158	-0.5403	0.451	4	4534	304.4388
2159	0.2707	-0.0187	5	4534	380.6479
216	0.0157	0.6058	4	4534	149.204
2160	0.1473	-0.4674	2	4534	690.1265
2161	-0.8084	-0.1709	2	4534	851.2456
2162	1.2785	-0.2195	1	4534	306.3624
2163	0.648	0.1613	1	4534	360.4698
2164	-0.9219	0.2253	3	4534	306.7606
2165	0.5517	-0.6509	1	4534	363.6664
2166	-0.6561	-0.0668	2	4534	564.4671
2167	0.7041	0.3262	1	4534	339.144
2168	1.132	0.4946	1	4534	151.0336
2169	0.1265	0.5583	4	4534	152.8608
217	-0.8654	0.1184	3	4534	518.5167
2170	0.0486	-0.0199	5	4534	266.3196
2171	-0.7908	-0.0924	3	4534	497.9645
2172	-0.6026	0.4417	4	4534	210.7349
2173	0.9082	-0.3867	1	4534	635.6203
2174	-1.1512	0.1243	3	4534	258.2726
2175	-0.8411	0.329	3	4534	319.5763
2176	-0.5588	-0.3453	2	4534	859.0956
2177	-0.7098	-0.1501	3	4534	753.3886
2178	0.0523	0.57	4	4534	103.2063
2179	-0.6598	-0.3213	2	4534	638.6873
218	-0.8218	0.0003	3	4534	852.3039
2180	-1.0643	0.0996	3	4534	127.1075
2181	-0.7753	0.0033	3	4534	428.6791
2182	0.5231	0.0308	5	4534	144.328
2183	0.9946	0.1037	1	4534	161.8638
2184	-0.6584	0.2442	3	4534	403.6405
2185	-0.133	-0.0314	5	4534	340.9853
2186	-0.4999	-0.2833	2	4534	1014.7138
2187	-1.1674	0.1626	3	4534	296.9203
2188	0.78	-0.0634	1	4534	475.4216
2189	-0.4054	0.4384	4	4534	298.9827
219	1.1817	-0.0723	1	4534	445.4961
2190	1.026	0.048	1	4534	161.431
2191	0.7204	0.2691	1	4534	381.2108
2192	-0.2211	-0.3355	5	4534	557.8179
2193	0.0562	0.5768	4	4534	139.802
2194	0.6991	-0.2339	1	4534	552.1265
2195	-1.0667	0.0492	3	4534	509.2829
2196	-0.7915	-0.2373	2	4534	469.0965
2197	0.9567	0.2617	1	4534	243.8054
2198	0.4544	-0.102	5	4534	473.4804
2199	-0.7754	-0.1544	2	4534	521.6601
22	-0.9128	-0.0467	3	4534	621.7886
220	1.1783	-0.2893	1	4534	415.5222
2200	0.9844	0.2599	1	4534	237.7958
2201	-0.6891	0.0789	3	4534	460.8
2202	0.0254	-0.1549	5	4534	178.4515
2203	0.3023	0.4336	4	4534	236.8033
2204	-1.0621	0.2079	3	4534	278.0201
2205	-0.825	0.2271	3	4534	460.2107
2206	-0.9898	0.1385	3	4534	250.5496
2207	0.7997	-0.5087	1	4534	538.6568
2208	-0.9292	0.1639	3	4534	584.0325
2209	0.3638	0.0483	5	4534	273.569
221	-0.5429	-0.1316	2	4534	788.5212
2210	1.0811	-0.1904	1	4534	596.0513
2211	-0.7408	0.1726	3	4534	549.6808
2212	-0.0389	0.6537	4	4534	107.9207
2213	0.9456	-0.2367	1	4534	696.3761
2214	-0.8933	0.0694	3	4534	372.7096
2215	-0.1749	-0.2871	5	4534	368.6007
2216	-0.4218	0.4911	4	4534	172.8367
2217	-0.1621	-0.0729	5	4534	431.6032
2218	-0.3921	0.2319	4	4534	430.9636
2219	-0.9317	-0.128	3	4534	787.9674
222	-0.6455	-0.2904	2	4534	522.1937
2220	1.1208	0.3208	1	4534	295.5631
2221	0.1309	0.551	4	4534	144.0301
2222	1.1131	0.4467	1	4534	187.3624
2223	-0.7871	-0.1051	2	4534	190.6668
2224	-0.7219	0.2894	3	4534	433.6007
2225	-0.7534	0.2948	3	4534	384.1455
2226	1.1154	0.0374	1	4534	314.8311
2227	-0.3916	0.2794	3	4534	348.4289
2228	0.8656	0.3558	1	4534	243.539
2229	1.2674	-0.0807	1	4534	400.1964
223	-0.839	0.2437	3	4534	419.2998
2230	0.9802	-0.3698	1	4534	632.9102
2231	0.4047	-0.0029	5	4534	260.7675
2232	0.7895	0.0787	1	4534	203.7194
2233	-0.1838	0.5371	4	4534	269.3036
2234	0.0962	0.5932	4	4534	133.549
2235	0.4432	-0.065	5	4534	315.368
2236	-0.3043	-0.2021	2	4534	867.335
2237	-0.9017	0.1517	3	4534	430.0469
2238	0.4317	-0.0156	5	4534	353.4476
2239	0.4283	-0.5453	1	4534	552.9489
224	-1.01	0.0991	3	4534	377.2105
2240	-0.4447	-0.105	3	4534	583.1346
2241	-0.513	0.4428	4	4534	269.4486
2242	-0.4302	-0.4493	2	4534	757.0205
2243	0.8123	-0.3671	1	4534	480.6478
2244	0.762	-0.522	1	4534	516.732
2245	-0.9049	0.0285	3	4534	778.2432
2246	0.8916	0.4287	1	4534	219.6024
2247	-0.9763	0.2677	3	4534	350.2151
2248	0.8721	0.398	1	4534	163.4414
2249	0.9585	0.0751	1	4534	240.783
225	-0.6783	0.3245	3	4534	364.9247
2250	1.1339	0.1765	1	4534	122.6556
2251	0.9027	-0.4086	1	4534	643.6789
2252	0.1739	-0.5749	2	4534	507.4597
2253	-1.0593	0.2559	3	4534	345.2299
2254	-0.8731	-0.3462	2	4534	802.6255
2255	-0.8238	-0.2035	2	4534	734.0871
2256	-0.0495	0.6717	4	4534	95.7343
2257	-0.9342	-0.1041	3	4534	549.9274
2258	1.0682	-0.3301	1	4534	606.1759
2259	0.018	0.2674	4	4534	228.0809
226	-0.9657	0.1679	3	4534	350.0774
2260	-0.6207	0.3042	3	4534	269.5373
2261	-0.8548	-0.1855	2	4534	582.4816
2262	0.1106	-0.5647	2	4534	535.0549
2263	1.1104	-0.0295	1	4534	297.9437
2264	-1.0443	0.2556	3	4534	328.2627
2265	-0.0394	0.5625	4	4534	110.4263
2266	-1.0766	0.1011	3	4534	342.4227
2267	-0.7321	-0.3546	2	4534	813.0883
2268	-0.323	-0.4804	2	4534	803.7757
2269	0.4218	0.3982	4	4534	185.9867
227	-0.1961	-0.0756	5	4534	415.9525
2270	-0.993	-0.1496	3	4534	669.9873
2271	-0.6995	-0.421	2	4534	844.2315
2272	0.1667	-0.3678	2	4534	435.6695
2273	1.0805	-0.3405	1	4534	606.5391
2274	-0.2151	-0.1678	5	4534	225.0737
2275	1.1648	-0.202	1	4534	514.3999
2276	-0.6737	-0.1625	2	4534	683.0224
2277	-0.7671	-0.4251	2	4534	724.5741
2278	-0.6068	-0.2714	2	4534	630.8638
2279	1.1779	-0.0006	1	4534	463.6047
228	1.0236	0.0288	1	4534	247.2069
2280	0.8515	-0.0295	1	4534	591.9178
2281	-1.0618	0.0724	3	4534	229.4818
2282	0.6063	-0.2995	1	4534	598.8349
2283	-0.5709	-0.4695	2	4534	787.335
2284	-0.7765	0.3286	3	4534	374.8547
2285	0.1292	-0.4907	2	4534	693.0017
2286	0.3571	0.2533	1	4534	316.6479
2287	-0.735	-0.2606	2	4534	715.7444
2288	-0.5066	-0.1036	2	4534	672.5327
2289	0.7873	0.0387	1	4534	328.9301
229	0.5304	-0.3637	1	4534	514.9358
2290	-0.4881	-0.1867	2	4534	395.0153
2291	-0.1424	-0.0595	5	4534	398.6808
2292	-0.6859	-0.236	2	4534	709.1622
2293	-0.6364	-0.2809	2	4534	696.7717
2294	-0.7588	-0.0952	3	4534	595.0575
2295	0.844	-0.4209	1	4534	453.5952
2296	0.4018	0.4951	4	4534	195.1224
2297	1.0119	-0.0639	1	4534	614.2403
2298	0.5693	-0.1239	5	4534	392.0573
2299	1.1356	0.4641	1	4534	171.0876
23	-0.7027	0.097	3	4534	342.1198
230	-0.7509	-0.0561	3	4534	358.0825
2300	1.0793	-0.2744	1	4534	623.1766
2301	-0.6812	-0.1504	2	4534	908.0682
2302	0.239	0.2567	5	4534	309.2159
2303	0.9645	0.0092	1	4534	182.8199
2304	-0.7927	0.156	3	4534	556.0689
2305	-0.5269	0.3298	3	4534	402.1565
2306	1.1558	0.4758	1	4534	157.6974
2307	-0.4007	-0.1798	2	4534	855.8079
2308	-0.315	-0.1625	5	4534	551.7215
2309	0.5717	-0.6537	1	4534	370.3801
231	0.646	0.2151	5	4534	185.8509
2310	-0.0804	-0.3348	2	4534	461.9495
2311	-0.9835	0.219	3	4534	289.6283
2312	0.0796	-0.1089	5	4534	224.1966
2313	1.0165	-0.3419	1	4534	517.4683
2314	0.882	-0.0037	1	4534	351.8985
2315	-0.581	0.3787	4	4534	255.1688
2316	-0.7965	0.0063	3	4534	425.4015
2317	-0.8635	0.1153	3	4534	457.4797
2318	0.9116	-0.4619	1	4534	507.6452
2319	-0.5414	-0.2408	2	4534	251.4523
232	-0.4799	-0.1804	2	4534	712.8306
2320	-0.6286	-0.0539	2	4534	545.8608
2321	1.1712	-0.1238	1	4534	515.6714
2322	-0.6323	0.4502	4	4534	238.2527
2323	0.8849	-0.3967	1	4534	320.3902
2324	-0.9378	0.1108	3	4534	314.7049
2325	1.0108	-0.0044	1	4534	331.7748
2326	-0.0451	0.65	4	4534	95.5176
2327	0.982	0.3524	1	4534	191.8153
2328	-0.9058	-0.2243	2	4534	618.8281
2329	-0.8699	-0.3621	2	4534	827.3532
233	1.0599	0.0765	1	4534	328.4297
2330	0.9445	-0.4249	1	4534	479.1333
2331	-0.0442	0.5642	4	4534	139.3295
2332	-0.44	0.4101	4	4534	297.8568
2333	-0.8654	-0.1415	3	4534	436.606
2334	-1.1287	0.1722	3	4534	300.2428
2335	0.8953	-0.3729	1	4534	601.1409
2336	-0.0901	0.6476	4	4534	125.1172
2337	1.1152	0.1389	1	4534	375.2623
2338	-0.9633	0.1291	3	4534	378.6999
2339	0.9686	0.3587	1	4534	209.8702
234	-0.0413	0.6225	4	4534	91.233
2340	-0.8611	-0.2477	2	4534	831.3389
2341	0.6813	0.1338	5	4534	302.3521
2342	-0.2937	-0.2841	2	4534	476.651
2343	1.0803	0.1634	1	4534	117.995
2344	0.9456	0.3246	1	4534	244.4206
2345	-0.2359	-0.0129	5	4534	445.3712
2346	-0.4025	0.0059	5	4534	405.9842
2347	0.5448	0.1152	5	4534	231.091
2348	-0.9634	-0.13	3	4534	549.5523
2349	0.7236	-0.0006	1	4534	268.1692
235	-0.7709	0.1905	3	4534	381.7418
2350	-0.0462	0.6343	4	4534	68.5163
2351	-0.6884	-0.0074	2	4534	228.8568
2352	0.0403	-0.0597	5	4534	374.2678
2353	1.2298	-0.033	1	4534	413.4629
2354	-0.9363	0.053	3	4534	468.762
2355	-0.6821	-0.2413	2	4534	627.439
2356	0.9183	-0.4506	1	4534	542.0466
2357	-0.7394	-0.4127	2	4534	907.486
2358	0.1569	0.2318	1	4534	553.3884
2359	-0.2376	-0.2764	2	4534	336.7232
236	-0.1989	-0.4367	2	4534	825.4976
2360	-0.9629	0.2206	3	4534	406.64
2361	-0.648	-0.1529	2	4534	381.4282
2362	-0.6608	0.0571	3	4534	683.5147
2363	1.0914	0.2419	1	4534	186.2679
2364	-0.0829	0.632	4	4534	103.2961
2365	1.1165	-0.339	1	4534	570.4171
2366	0.8131	-0.2419	1	4534	376.1204
2367	-1.041	0.175	3	4534	304.6638
2368	0.825	0.122	1	4534	228.0701
2369	0.4639	0.2818	1	4534	320.0674
237	-0.4876	-0.3449	2	4534	372.5454
2370	-0.9895	-0.0318	3	4534	458.0411
2371	0.5495	-0.1845	1	4534	416.1862
2372	0.6051	-0.406	1	4534	401.9479
2373	-0.6679	-0.342	2	4534	919.7925
2374	-1.0293	-0.0231	3	4534	369.0587
2375	1.1862	-0.2601	1	4534	566.6357
2376	-1.0397	0.0707	3	4534	416.9025
2377	-0.0712	0.6736	4	4534	91.582
2378	-0.8076	-0.0457	2	4534	450.6938
2379	-0.1361	-0.2003	5	4534	205.9801
238	1.0414	0.0131	1	4534	173.7907
2380	-0.5341	-0.316	2	4534	875.6124
2381	-0.7006	0.2264	3	4534	694.6025
2382	1.1888	-0.106	1	4534	346.4107
2383	-1.1383	0.1989	3	4534	226.1758
2384	-0.6817	0.0275	3	4534	722.9639
2385	-0.4978	-0.3525	2	4534	562.4913
2386	0.8288	-0.3461	1	4534	445.241
2387	-0.4355	0.4671	4	4534	265.209
2388	-0.5326	-0.1392	2	4534	460.7439
2389	-0.8803	-0.2182	2	4534	712.1568
239	-0.1712	-0.1325	5	4534	343.4197
2390	-0.0374	-0.361	2	4534	279.1713
2391	1.0592	-0.1851	1	4534	605.1269
2392	1.0007	-0.2858	1	4534	417.6449
2393	-0.7067	0.2056	3	4534	560.6638
2394	0.303	0.4094	1	4534	304.1456
2395	0.7433	-0.4221	1	4534	543.3447
2396	-0.2677	-0.2062	5	4534	532.0379
2397	-0.7373	-0.112	2	4534	911.2357
2398	0.5346	-0.0867	5	4534	374.9442
2399	-0.0786	0.6639	4	4534	99.0407
24	1.155	0.2017	1	4534	84.9904
240	-0.9402	0.1398	3	4534	265.1849
2400	-0.1513	-0.4121	2	4534	861.8721
2401	0.9395	0.0719	1	4534	199.1342
2402	-0.7197	-0.3115	2	4534	819.9696
2403	-0.3628	-0.4571	2	4534	733.9192
2404	-0.5172	-0.3111	2	4534	555.5796
2405	0.4991	0.1816	1	4534	406.1442
2406	-0.8905	-0.1598	2	4534	308.0864
2407	0.7812	-0.5398	1	4534	509.443
2408	-0.011	0.1813	3	4534	279.4453
2409	-0.5576	0.3607	4	4534	379.1724
241	0.8067	-0.4694	1	4534	266.6302
2410	0.219	-0.5767	1	4534	495.4783
2411	0.7223	0.354	1	4534	137.1296
2412	0.9829	-0.3954	1	4534	386.2415
2413	-0.4634	-0.3928	2	4534	713.7591
2414	-0.3396	-0.334	5	4534	511.4246
2415	-1.121	0.1762	3	4534	319.3847
2416	1.0584	-0.0685	1	4534	192.1611
2417	-0.8502	0.1559	3	4534	257.2652
2418	1.1905	0.0181	1	4534	358.5756
2419	-0.1764	-0.5	2	4534	672.1073
242	1.0802	0.0329	1	4534	215.9865
2420	-0.7141	-0.36	2	4534	796.6112
2421	1.0678	0.4227	1	4534	218.2475
2422	-0.5609	0.4362	4	4534	170.0912
2423	0.5292	-0.0187	5	4534	194.877
2424	-0.5936	-0.2753	2	4534	780.9139
2425	0.8903	-0.1896	1	4534	330.5718
2426	-1.0941	-0.138	3	4534	402.4639
2427	1.0957	-0.2996	1	4534	628.3458
2428	1.1683	-0.008	1	4534	317.6931
2429	1.1188	0.4823	1	4534	171.0328
243	1.1672	-0.2126	1	4534	524.1425
2430	1.0529	0.4628	1	4534	188.1026
2431	0.3696	0.505	4	4534	167.1385
2432	-0.2623	-0.427	2	4534	820.7413
2433	0.383	-0.0038	5	4534	286.288
2434	0.072	0.5386	4	4534	199.2074
2435	1.0063	0.1512	1	4534	363.5881
2436	-1.0045	0.1494	3	4534	267.0785
2437	-0.0754	0.6155	4	4534	79.7416
2438	0.299	-0.0961	5	4534	398.0278
2439	-0.8762	0.2557	3	4534	262.1298
244	-0.1573	-0.0817	5	4534	299.8008
2440	0.9591	-0.0972	1	4534	282.9125
2441	-0.7581	-0.2138	2	4534	669.6312
2442	-0.8212	-0.0414	3	4534	828.2749
2443	1.1083	-0.1875	1	4534	399.3463
2444	-0.641	-0.0484	2	4534	394.999
2445	1.1483	-0.2308	1	4534	529.1197
2446	0.856	-0.0749	1	4534	258.5938
2447	-0.7227	-0.3696	2	4534	770.8902
2448	-0.4864	-0.3573	2	4534	885.1999
2449	-0.0564	0.1238	3	4534	337.2865
245	-0.6694	0.3261	3	4534	334.1234
2450	-0.7238	0.0477	3	4534	517.4251
2451	-0.7712	-0.0405	2	4534	415.8894
2452	0.9302	0.0861	1	4534	183.0654
2453	-0.7713	0.1819	3	4534	140.6332
2454	-0.8935	-0.1091	3	4534	890.9594
2455	0.8968	0.1164	1	4534	250.4675
2456	-0.6762	-0.1066	2	4534	482.395
2457	-0.4038	0.4219	4	4534	349.5011
2458	-0.8125	0.0425	3	4534	652.8166
2459	0.8902	-0.28	1	4534	684.8921
246	0.1907	-0.3643	2	4534	288.6517
2460	1.0536	-0.0165	1	4534	197.9157
2461	-0.4328	-0.4402	2	4534	583.8394
2462	1.1689	-0.0736	1	4534	472.9668
2463	0.1812	-0.0073	5	4534	321.38
2464	0.8086	-0.3563	1	4534	513.0802
2465	-0.5248	-0.4445	2	4534	729.5036
2466	-1.0123	0.2725	3	4534	173.2712
2467	-1.0465	0.1409	3	4534	328.9645
2468	0.4001	-0.2865	1	4534	335.6628
2469	-0.3065	0.5296	4	4534	150.8518
247	0.9729	-0.2088	1	4534	695.1646
2470	0.2683	-0.0572	5	4534	190.341
2471	0.15	-0.2214	5	4534	460.4867
2472	-0.2585	-0.1887	5	4534	294.4888
2473	1.1925	-0.1248	1	4534	469.1116
2474	-0.086	0.5808	4	4534	89.0466
2475	0.0488	-0.5569	2	4534	570.8952
2476	-0.7004	-0.4595	2	4534	768.7026
2477	0.7717	-0.2189	1	4534	396.8353
2478	-0.9658	-0.1578	3	4534	600.9683
2479	-0.6128	-0.4551	2	4534	733.1134
248	0.8797	0.432	1	4534	142.8026
2480	1.0348	0.029	1	4534	287.9228
2481	1.2478	-0.1164	1	4534	419.3773
2482	1.0554	0.1136	1	4534	149.6335
2483	-0.5839	-0.133	2	4534	926.0356
2484	-0.616	0.2147	3	4534	511.7479
2485	-0.1534	-0.3467	2	4534	394.9569
2486	-0.7929	-0.0416	3	4534	574.8469
2487	1.1102	-0.2299	1	4534	640.0924
2488	0.5138	-0.3115	1	4534	854.1424
2489	-0.8628	-0.0444	2	4534	171.767
249	1.097	-0.2687	1	4534	556.4925
2490	-0.5815	0.0994	3	4534	414.7443
2491	1.1672	-0.327	1	4534	492.6707
2492	-0.7975	-0.045	3	4534	482.0042
2493	0.943	-0.1609	1	4534	422.2952
2494	0.9573	0.1525	1	4534	222.8055
2495	0.6153	0.1572	5	4534	239.9132
2496	1.07	-0.3328	1	4534	359.3424
2497	1.0556	0.1902	1	4534	350.8896
2498	1.0279	-0.0502	1	4534	348.6651
2499	-0.9742	0.0118	3	4534	460.6213
25	0.038	0.5701	4	4534	88.8387
250	-0.7616	0.0868	3	4534	397.0591
2500	-0.1568	0.2319	4	4534	388.199
2501	1.0865	0.0203	1	4534	314.8134
2502	1.1442	0.1893	1	4534	76.5311
2503	-0.8907	0.0121	3	4534	393.1003
2504	0.2373	0.021	1	4534	201.3585
2505	-0.7233	-0.1215	2	4534	863.2304
2506	0.6044	0.3857	1	4534	238.3237
2507	1.0598	-0.3389	1	4534	620.4753
2508	0.4859	0.4729	4	4534	133.3343
2509	-0.3775	-0.334	5	4534	504.6428
251	0.8267	0.1344	1	4534	149.8937
2510	0.7029	-0.4798	1	4534	593.0611
2511	0.964	0.1396	1	4534	194.281
2512	0.0552	-0.103	5	4534	298.2725
2513	1.1168	0.4715	1	4534	173.3301
2514	-1.0528	0.2102	3	4534	317.4267
2515	-0.5443	0.2081	3	4534	394.2133
2516	1.0851	-0.2175	1	4534	359.0535
2517	-0.0007	0.5839	4	4534	124.4411
2518	1.0851	0.0692	1	4534	274.979
2519	-1.0884	0.1732	3	4534	366.4586
252	-0.8548	0.1749	3	4534	318.9397
2520	-0.0493	-0.127	5	4534	457.5119
2521	1.1329	-0.2748	1	4534	625.4228
2522	-0.6823	0.0004	2	4534	266.5357
2523	0.7467	0.2678	1	4534	165.6384
2524	0.9857	-0.1847	1	4534	699.2534
2525	-0.6798	0.31	3	4534	493.6328
2526	-0.7317	0.2872	3	4534	402.9146
2527	-0.1926	-0.3093	5	4534	342.9361
2528	1.055	0.1367	1	4534	248.7561
2529	1.1961	-0.129	1	4534	509.3449
253	1.035	0.2662	1	4534	269.7618
2530	0.3231	0.361	4	4534	222.8928
2531	1.1639	-0.2774	1	4534	506.2378
2532	-0.7749	-0.1283	2	4534	413.5414
2533	1.1283	-0.1131	1	4534	341.8001
2534	-0.8303	0.1159	3	4534	576.6661
2535	-0.728	-0.0729	2	4534	556.8865
2536	0.3436	-0.6073	1	4534	454.5809
2537	-1.0486	0.2071	3	4534	313.8806
2538	-1.0657	0.0295	3	4534	467.7566
2539	-0.2521	-0.2947	5	4534	460.6209
254	-0.3137	-0.1894	2	4534	721.2068
2540	0.0045	0.5762	4	4534	159.7933
2541	-0.651	-0.2463	2	4534	325.2534
2542	1.1449	0.098	1	4534	214.33
2543	1.2707	-0.1756	1	4534	385.2405
2544	0.9926	0.2646	1	4534	329.4551
2545	-0.8601	-0.2576	2	4534	917.0233
2546	0.879	-0.4541	1	4534	610.2205
2547	0.5462	-0.2978	1	4534	745.7681
2548	-0.9381	-0.1368	3	4534	577.2649
2549	-1.1011	0.1464	3	4534	328.681
255	0.1092	0.5852	4	4534	122.1109
2550	-0.332	-0.1521	2	4534	355.5961
2551	0.7536	-0.1693	1	4534	444.1485
2552	1.1408	0.4843	1	4534	147.7125
2553	-0.5729	-0.3663	2	4534	862.8529
2554	1.0131	-0.0276	1	4534	386.7173
2555	1.1233	0.1684	1	4534	151.7512
2556	-0.9222	-0.1562	3	4534	645.7093
2557	1.0011	0.4286	1	4534	239.6184
2558	0.1386	0.5219	4	4534	172.1116
2559	0.9112	0.3719	1	4534	226.3303
256	-1.0582	0.0097	3	4534	440.3699
2560	0.2458	0.4808	4	4534	161.7452
2561	0.1781	0.2135	4	4534	366.1866
2562	1.1193	0.388	1	4534	213.1998
2563	-0.2379	-0.0842	5	4534	421.7684
2564	-0.9072	-0.0726	3	4534	468.8215
2565	1.2696	-0.2423	1	4534	349.2265
2566	-0.8264	0.2259	3	4534	376.5326
2567	0.2841	-0.4407	1	4534	700.235
2568	-0.2906	0.2167	3	4534	394.4201
2569	-1.0193	0.1188	3	4534	393.695
257	0.0204	-0.0592	5	4534	262.8049
2570	0.9259	0.1534	1	4534	136.6482
2571	-0.9092	0.2772	3	4534	401.8468
2572	0.0125	-0.0071	5	4534	306.4396
2573	0.1524	-0.0936	5	4534	415.0147
2574	-1.0547	0.0708	3	4534	244.5653
2575	0.6927	0.2763	1	4534	344.2467
2576	-0.1692	0.3982	4	4534	344.3912
2577	1.0687	0.4727	1	4534	183.1118
2578	-0.9298	0.047	3	4534	450.8245
2579	0.0356	-0.0966	5	4534	327.8248
258	0.2329	-0.0838	5	4534	345.467
2580	0.3408	0.3793	4	4534	204.6352
2581	-0.8853	-0.2612	2	4534	902.5269
2582	1.1583	0.0583	1	4534	210.6595
2583	0.7534	0.3608	1	4534	235.008
2584	-0.6799	-0.4674	2	4534	814.1049
2585	0.2997	-0.6238	1	4534	403.0803
2586	-0.3019	-0.1376	5	4534	444.5066
2587	-0.646	0.171	3	4534	480.4323
